Album,Title,Composer,Artist,Tracknumber,Length,Date
Dead Ball Project 6,デッドボールPの恋いしたいラジオ・第六回,---,デッドボールP,15,308306,2012
Dead Ball Project vol. 1,私は人間じゃないから。,デッドボールP,デッドボールP loves 初音ミク,1,277986,2008
Dead Ball Project vol. 1,永久に続く五線譜,デッドボールP,デッドボールP loves 初音ミク,2,244866,2008
Dead Ball Project vol. 1,木枯らしの朝,デッドボールP,デッドボールP loves 初音ミク,3,263880,2008
Dead Ball Project vol. 1,牛乳飲め!,デッドボールP,デッドボールP loves 初音ミク,4,242026,2008
Dead Ball Project vol. 1,ベジタリアン,デッドボールP,デッドボールP loves 初音ミク + 鏡音リン,5,246480,2008
Dead Ball Project vol. 1,/hidden,デッドボールP,デッドボールP loves 初音ミク,6,238253,2008
Dead Ball Project vol. 1,シュークリームのうた,デッドボールP,デッドボールP loves 初音ミク,7,286280,2008
Dead Ball Project vol. 1,既成事実,デッドボールP,デッドボールP loves 初音ミク,8,344266,2008
Dead Ball Project vol. 1,続・既成事実,デッドボールP,デッドボールP loves 初音ミク,9,247546,2008
Dead Ball Project vol. 1,金の聖夜霜雪に朽ちて,デッドボールP,デッドボールP loves 初音ミク,10,249186,2008
Dead Ball Project vol. 1,私は人間じゃないから。 -Dashite mix-,デッドボールP,デッドボールP loves 初音ミク,11,345360,2008
Dead Ball Project vol. 1,既成事実 -baker vs deadball-,North-T,デッドボールP loves 初音ミク,12,260773,2008
Dead Ball Project vol. 1,SUPER DEADBALL BEAT,ゆうゆ & baker,デッドボールP loves 初音ミク,13,604013,2008
Dead Ball Project vol. 1,デッドボールPの恋したいラジオ,デッドボールP,5/4TAKEPOD,14,234800,2008
Dead Ball Project Vol. 3,Japanese Ninja No.1,デッドボールP,デッドボールP loves 巡音ルカ,1,208546,2009
Dead Ball Project Vol. 3,Wash My Blood,デッドボールP,デッドボールP loves 巡音ルカ,2,273573,2009
Dead Ball Project Vol. 3,多分、ネッシー,デッドボールP,デッドボールP loves 初音ミク,3,271506,2009
Dead Ball Project Vol. 3,Se:MIKUS,デッドボールP,デッドボールP loves 初音ミク,4,105973,2009
Dead Ball Project Vol. 3,筆おろし,デッドボールP,デッドボールP loves 初音ミク,5,249600,2009
Dead Ball Project Vol. 3,マンドラゴラ,デッドボールP,デッドボールP loves 初音ミク,6,325986,2009
Dead Ball Project Vol. 3,白夜のイヴを越えて,デッドボールP,デッドボールP loves 初音ミク,7,295400,2009
Dead Ball Project Vol. 3,鮮紅ノ龍啼ク箱庭拠リ,弱音P,デッドボールP loves 初音ミク,8,222866,2009
Dead Ball Project Vol. 3,カエルウタ -Miku ver.-,デッドボールP,デッドボールP loves 初音ミク,9,234546,2009
Dead Ball Project Vol. 3,のらみく。,デッドボールP,デッドボールP loves 初音ミク,10,261226,2009
Dead Ball Project Vol. 3,PERFECT CLOSER,デッドボールP,デッドボールP,11,60360,2009
Dead Ball Project Vol. 3,DEVIL'S CRYPT,デッドボールP,デッドボールP,12,49133,2009
Dead Ball Project Vol. 3,TO MAKE THE END OF SHIMAPAN,デッドボールP,デッドボールP,13,337480,2009
Dead Ball Project Vol. 3,TERMINATION SAPPORO,デッドボールP,デッドボールP,14,205466,2009
Dead Ball Project Vol. 3,GAME OVER,デッドボールP,デッドボールP,15,11066,2009
Dead Ball Project Vol. 3,THE DEADBALL GROW,デッドボールP,デッドボールP,16,88133,2009
Dead Ball Project Vol. 3,電撃処女なのかもね! -Miku ver.-,デッドボールP,5/4TAKEPOD loves 初音ミク,17,268493,2009
Dead Ball Project Vol. 3,カチンコチン -Miku ver.-,馬鹿の極み,5/4TAKEPOD loves 初音ミク,18,219800,2009
Dead Ball Project Vol. 3,デッドボールPの恋したいラジオ・第三回,デッドボールP,5/4TAKEPOD,19,208146,2009
Dead Ball Project vol. 4,脱げばいいってモンじゃない!,4TAKEPOD,デッドボールP Feat. 初音ミク,1,264560,2010
Dead Ball Project vol. 4,千夜一夜千日手,4TAKEPOD,デッドボールP Feat. 初音ミク,2,233253,2010
Dead Ball Project vol. 4,壷カルビ,5,デッドボールP Feat. 初音ミク,3,228573,2010
Dead Ball Project vol. 4,chondroitin,4TAKEPOD,デッドボールP Feat. 初音ミク,4,333413,2010
Dead Ball Project vol. 4,サクラチレ,4TAKEPOD,デッドボールP Feat. 初音ミク,5,255040,2010
Dead Ball Project vol. 4,幸運のツボ,5,デッドボールP Feat. 初音ミク,6,282253,2010
Dead Ball Project vol. 4,たたかえ! ゴーストライター,4TAKEPOD,デッドボールP Feat. 初音ミク,7,258253,2010
Dead Ball Project vol. 4,機械仕掛けのサンタクロース,5,デッドボールP Feat. 初音ミク,8,288280,2010
Dead Ball Project vol. 4,100%,5,デッドボールP Feat. 初音ミク,9,249720,2010
Dead Ball Project vol. 4,もーっと! Happy fruit!,azuma,デッドボールP,10,266000,2010
Dead Ball Project vol. 4,私は人間じゃないから。 -fm-remix-,5,デッドボールP,11,262293,2010
Dead Ball Project vol. 4,chondroitin -頭の体操 ポリリズムREMIX-,5,デッドボールP,12,279986,2010
Dead Ball Project vol. 4,脱げばいいってモンじゃない! -いてこましver.-,4TAKEPOD,デッドボールP,13,262600,2010
Dead Ball Project vol. 4,デッドボールPの恋したいラジオ・第四回,4TAKEPOD,デッドボールP,14,290893,2010
Dead Ball Project vol.2,デPたん愛のテーマ,デッドボールP,ウータン,1,108520,2008
Dead Ball Project vol.2,椿の花,デッドボールP,デッドボールP loves 初音ミク,2,260453,2008
Dead Ball Project vol.2,曾根崎心中,デッドボールP,デッドボールP loves 初音ミク + 鏡音リン,3,296746,2008
Dead Ball Project vol.2,1LDK,デッドボールP,デッドボールP loves 初音ミク + 鏡音リン,4,243253,2008
Dead Ball Project vol.2,いつしか、必ず。,デッドボールP,デッドボールP loves 初音ミク + 鏡音リン,5,248800,2008
Dead Ball Project vol.2,画面の向こうのあなた,デッドボールP,デッドボールP loves 初音ミク+亞北ネル,6,265746,2008
Dead Ball Project vol.2,二次元に咲く花,デッドボールP,デッドボールP loves 初音ミク,7,236653,2008
Dead Ball Project vol.2,拝啓 お姉様,デッドボールP,デッドボールP loves 初音ミク + 鏡音リン,8,241786,2008
Dead Ball Project vol.2,とある娼婦の恋,デッドボールP,デッドボールP loves 初音ミク + 鏡音リン,9,246560,2008
Dead Ball Project vol.2,真・既成事実,デッドボールP,デッドボールP loves 初音ミク,10,255200,2008
Dead Ball Project vol.2,いつしか、必ず。 ～contra el destino ver.～,デッドボールP,[TEST]+デッドボールP,11,288120,2008
Dead Ball Project vol.2,俗・既成事実,デッドボールP,North-T,12,287880,2008
Dead Ball Project vol.2,カフェで聴くデッドボールミュージック第一回 (最終回) 「シュークリームのうた」,デッドボールP,Baker,13,242986,2008
Dead Ball Project vol.2,画面の向こうの宇宙,デッドボールP,クリーム市長,14,291853,2008
Dead Ball Project vol.2,既成事実 kz coverd,デッドボールP,kz,15,275600,2008
Dead Ball Project vol.2,デッドボールPの恋したいラジオ・第二回,デッドボールP,5/4TAKEPOD,16,485746,2008
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,???I?l?O?¶?a?E?￠?c?c?B,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,1,273346,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?\?a?e?S??,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N + ???1????,2,293066,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?u?￢???A,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,3,337786,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,???u?u?s!,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,4,237000,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?O?I?c?μ?I?c,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,5,253160,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,Japanese Ninja No. 1,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1???J,6,206440,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?V???[?N???[??I????,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,7,280013,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?O?I?O,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,8,258000,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?±?E?u?￢???A,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,9,242893,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,Wash My Blood,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1???J,10,271786,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?￠?A?μ?c?A?K?，?B,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N + ???1????,11,245053,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,1LDK,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N + ???1????,12,240000,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?}???h???S??,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,13,323493,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?a?I?1?e???a?E????A,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,14,243000,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?^?E?u?￢???A,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,15,250013,2009
EXIT TUNES PRESENTS THE VERY BEST OF ?f?b?h?{?[??P loves ???1?~?N,?i?v?E?±?-?U?u??,?f?b?h?{?[??P,?f?b?h?{?[??P loves ???1?~?N,16,240613,2009
股関節脱臼 loves 初音ミク,LOVEDOLL OF NOBODY,デッドボールP,デッドボールP loves 初音ミク,1,302800,2014
股関節脱臼 loves 初音ミク,tintin-bra-bra,デッドボールP,デッドボールP loves 初音ミク,2,52600,2014
股関節脱臼 loves 初音ミク,筆おろし,デッドボールP,デッドボールP loves 初音ミク,3,248893,2014
股関節脱臼 loves 初音ミク,パンはパンでも,デッドボールP,デッドボールP loves 初音ミク,4,52293,2014
股関節脱臼 loves 初音ミク,ゲダツセンセイション,デッドボールP,デッドボールP Feat. 結月ゆかり,5,219800,2014
股関節脱臼 loves 初音ミク,霊験あらたか珍宝寺 -Radio Edit-,デッドボールP,デッドボールP Feat. 神威がくぽ,6,36093,2014
股関節脱臼 loves 初音ミク,清姫道成寺,デッドボールP,デッドボールP loves 初音ミク,7,249600,2014
股関節脱臼 loves 初音ミク,いろんなうんち,デッドボールP,デッドボールP loves 初音ミク,8,43400,2014
股関節脱臼 loves 初音ミク,クリスマスツリーを切り倒せ!,デッドボールP,デッドボールP loves 初音ミク,9,248293,2014
股関節脱臼 loves 初音ミク,○んこマン,デッドボールP,デッドボールP loves 初音ミク,10,53000,2014
股関節脱臼 loves 初音ミク,とある娼婦の恋,デッドボールP,デッドボールP loves 初音ミク + 鏡音リン,11,246000,2014
股関節脱臼 loves 初音ミク,キンターマー,デッドボールP,デッドボールP loves 初音ミク,12,46400,2014
股関節脱臼 loves 初音ミク,100%,デッドボールP,デッドボールP loves 初音ミク,13,248893,2014
股関節脱臼 loves 初音ミク,sextillion,デッドボールP,デッドボールP loves 初音ミク,14,50400,2014
股関節脱臼 loves 初音ミク,多分、ネッシー,デッドボールP,デッドボールP loves 初音ミク,15,270893,2014
股関節脱臼 loves 初音ミク,猿の入った温泉はとてもヤバい,デッドボールP,デッドボールP loves 初音ミク,16,35000,2014
股関節脱臼 loves 初音ミク,人の命は平等じゃない,デッドボールP,デッドボールP loves 初音ミク,17,290600,2014
股関節脱臼 loves 初音ミク,海はもっとヤバい,デッドボールP,デッドボールP loves 初音ミク,18,45200,2014
股関節脱臼 loves 初音ミク,ホルマリンの海,デッドボールP,デッドボールP Feat. MAYU,19,260399,2014
股関節脱臼 loves 初音ミク,パンツパンストタイツ,デッドボールP,デッドボールP Feat. 結月ゆかり,20,39400,2014
股関節脱臼 loves 初音ミク,千夜一夜千日手,デッドボールP,デッドボールP loves 初音ミク,21,232600,2014
股関節脱臼 loves 初音ミク,chondroitin,デッドボールP,デッドボールP loves 初音ミク,22,330693,2014
股関節脱臼 loves 初音ミク,マルカイオンガンオンペニボルカイコーヘルインクリスマスヒトリポッチ,デッドボールP,デッドボールP loves 初音ミク,23,223693,2014
股関節脱臼 loves 初音ミク,乳首から毛が生えてきた,デッドボールP,デッドボールP loves 初音ミク,24,75600,2014
股関節脱臼 loves 初音ミク,脱げばいいってモンじゃない!,デッドボールP,デッドボールP loves 初音ミク,25,262200,2014
股関節脱臼 loves 初音ミク,ふぅ、ありがと! ペコリ♪のうた,デッドボールP,デッドボールP loves 初音ミク,26,132186,2014
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",endless symphony,鏡音リン,"トラボルタ Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",1,225493,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",ココロ,鏡音リン,トラボルタ Feat. 鏡音リン,2,282800,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",トエト,巡音ルカ,トラボルタP Feat. 巡音ルカ,3,212000,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",GOOD SMILE BRINGS FUTURE,初音ミク,トラボルタ Feat. 初音ミク,4,281093,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",ピンクスパイダー,鏡音リン,トラボルタ Feat. 鏡音リン,5,222893,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",ソラトバズ,鏡音リン,トラボルタ Feat. 鏡音リン,6,247200,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",伝説の魔女,鏡音リン,トラボルタ Feat. 鏡音リン,7,211893,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",ソレイユ -Soleil-,鏡音リン,トラボルタ Feat. 鏡音リン,8,231893,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",追憶ノ翼,初音ミク,トラボルタ Feat. 初音ミク,9,234000,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",ルナ ～海の妖精～,初音ミク,トラボルタ Feat. 初音ミク,10,328600,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",頑張ろうよ,鏡音レン,トラボルタ Feat. 鏡音レン,11,279800,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",よつばのクローバー,鏡音リン,トラボルタ Feat. 鏡音リン,12,284693,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",ウェンディーと魔法の森,鏡音レン,トラボルタ Feat. 鏡音リン・レン,13,348293,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",おてんば姫の歌,鏡音リン,トラボルタ Feat. 鏡音リン,14,196293,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",MY WINDING ROAD,鏡音リン,トラボルタ Feat. 鏡音リン,15,257200,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",少年銀河,鏡音リン,トラボルタ Feat. 鏡音リン・レン,16,256493,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",二人なら,鏡音レン,トラボルタ Feat. 鏡音レン,17,280493,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",オメデトウ,鏡音リン,トラボルタ Feat. 鏡音リン,18,264093,2013
"トラボティック・シンフォニー Feat. 初音ミク, 鏡音リン, 鏡音レン, 巡音ルカ",see you,トラボルタ,トラボルタ,19,99480,2013
ナユタン星からの物体X (remake),アンドロメダアンドロメダ,ナユタン星人,ナユタン星人,1,182946,2016
ナユタン星からの物体X (remake),ライブラ,ナユタン星人,ナユタン星人,2,183746,2016
ナユタン星からの物体X (remake),飛行少女,ナユタン星人,ナユタン星人,3,192960,2016
ナユタン星からの物体X (remake),パーフェクト生命,ナユタン星人,ナユタン星人,4,183600,2016
ナユタン星からの物体X (remake),エクストリーム空中戦,ナユタン星人,ナユタン星人,5,187600,2016
ナユタン星からの物体X (remake),水星のワルツ,ナユタン星人,ナユタン星人,6,191400,2016
ナユタン星からの物体X (remake),ハウトゥワープ,ナユタン星人,ナユタン星人,7,184640,2016
ナユタン星からの物体X (remake),アトミック恋心,ナユタン星人,ナユタン星人,8,224120,2016
ナユタン星からの物体X (remake),ロケットサイダー,ナユタン星人,ナユタン星人,9,188333,2016
ナユタン星からの物体X (remake),ストラトステラ,ナユタン星人,ナユタン星人,10,185293,2016
ナユタン星からの物体Y,エイリアンエイリアン,ナユタン星人,ナユタン星人 Feat. 初音ミク,1,181973,2016
ナユタン星からの物体Y,ミステリーサイクル,ナユタン星人,ナユタン星人 Feat. 初音ミク,2,190000,2016
ナユタン星からの物体Y,月光ミュージック,ナユタン星人,ナユタン星人 Feat. 初音ミク,3,188400,2016
ナユタン星からの物体Y,ダンスロボットダンス,ナユタン星人,ナユタン星人 Feat. 初音ミク,4,191040,2016
ナユタン星からの物体Y,エキシビション空中戦,ナユタン星人,ナユタン星人 Feat. 初音ミク,5,187133,2016
ナユタン星からの物体Y,火星のララバイ,ナユタン星人,ナユタン星人 Feat. 初音ミク,6,188720,2016
ナユタン星からの物体Y,太陽系デスコ,ナユタン星人,ナユタン星人 Feat. 初音ミク,7,203200,2016
ナユタン星からの物体Y,ディスコミュ星人,ナユタン星人,ナユタン星人 Feat. 初音ミク,8,210693,2016
ナユタン星からの物体Y,惑星ループ,ナユタン星人,ナユタン星人 Feat. 初音ミク,9,195173,2016
ナユタン星からの物体Y,レグルス,ナユタン星人,ナユタン星人 Feat. 初音ミク,10,183400,2016
ナユタン星からの物体Y,エアリーフォール,ナユタン星人,ナユタン星人,11,182666,2016
ナユタン星からの物体Y,パオパオチャンネル,ナユタン星人,ナユタン星人,12,200120,2016
ナユタン星からの物体Y,[Secret Track],ナユタン星人,ナユタン星人,13,60826,2016
ナユタン星からの物体Z,ユーフォーユーフォー,ナユタン星人,ナユタン星人,1,198266,2018
ナユタン星からの物体Z,星の王子サマ,ナユタン星人,ナユタン星人,2,194066,2018
ナユタン星からの物体Z,明星ギャラクティカ,ナユタン星人,ナユタン星人,3,180466,2018
ナユタン星からの物体Z,彗星ハネムーン,ナユタン星人,ナユタン星人,4,210600,2018
ナユタン星からの物体Z,エンドレス空中戦,ナユタン星人,ナユタン星人,5,184866,2018
ナユタン星からの物体Z,サークレット,ナユタン星人,ナユタン星人,6,215666,2018
ナユタン星からの物体Z,金星のダンス,ナユタン星人,ナユタン星人,7,209333,2018
ナユタン星からの物体Z,パラレリズム恋心,ナユタン星人,ナユタン星人,8,218600,2018
ナユタン星からの物体Z,ルミナ,ナユタン星人,ナユタン星人,9,180066,2018
ナユタン星からの物体Z,ハイカラーガールスーパーノヴァ,ナユタン星人,ナユタン星人,10,199200,2018
ナユタン星からの物体Z,恋スル侵略計画,ナユタン星人,ナユタン星人,11,195066,2018
ナユタン星からの物体Z,リバースユニバース,ナユタン星人,ナユタン星人,12,189133,2018
ナユタン星からの物体Z,ドリームドリーム夢ドリーム,ナユタン星人,ナユタン星人,13,206666,2018
ナユタン星からの物体Z,光線チューニング,ナユタン星人,ナユタン星人,14,145386,2018
ナユタン星からの物体Z [Bonus Disc],ピーポーマイフレンド,ナユタン星人,ナユタン星人,1,183933,2018
ナユタン星からの物体Z [Bonus Disc],突撃☆ギャラクティック恋,ナユタン星人,ナユタン星人,2,189133,2018
ナユタン星からの物体Z [Bonus Disc],藍と極星,ナユタン星人,ナユタン星人,3,189066,2018
ナユタン星からの物体Z [Bonus Disc],halo,ナユタン星人,ナユタン星人,4,185920,2018
Obscure Questions,ありふれたせかいせいふく,---,ピノキオP Feat. 初音ミク,1,202893,2012
Obscure Questions,化物宇宙,---,ピノキオP Feat. 初音ミク,2,218000,2012
Obscure Questions,からっぽのまにまに,---,ピノキオP Feat. 初音ミク,3,228200,2012
Obscure Questions,玉葱,---,ピノキオP Feat. 初音ミク,4,107693,2012
Obscure Questions,おもひでしゃばだば,---,ピノキオP Feat. 初音ミク,5,252400,2012
Obscure Questions,Fireworks,---,ピノキオP Feat. 初音ミク,6,329693,2012
Obscure Questions,ポンコツ天使,---,ピノキオP Feat. 初音ミク,7,244800,2012
Obscure Questions,ジゼミ・イン・ザ・アンダーグラウンド,---,ピノキオP Feat. 初音ミク,8,201893,2012
Obscure Questions,マッシュルームマザー,---,ピノキオP Feat. 初音ミク,9,228600,2012
Obscure Questions,サイケデリックスマイル,---,ピノキオP Feat. 初音ミク,10,268093,2012
Obscure Questions,ラブソングを殺さないで,---,ピノキオP Feat. 初音ミク,11,196693,2012
Obscure Questions,好き好き好き好き好き好き好き好き好き,---,ピノキオP Feat. 初音ミク,12,250000,2012
Obscure Questions,ボーカロイドのうた,---,ピノキオP Feat. 初音ミク,13,338200,2012
Obscure Questions,Floating Shelter,---,ピノキオP Feat. 初音ミク,14,221400,2012
Obscure Questions,腐れ外道とチョコレゐト,---,ピノキオP Feat. 初音ミク,15,194400,2012
Obscure Questions,どうしてちゃんのテーマ,---,ピノキオP Feat. 初音ミク,16,185693,2012
Obscure Questions,eight hundred,---,ピノキオP Feat. 初音ミク,17,367200,2012
Obscure Questions,不思議のコハナサイチ,---,ピノキオP Feat. 初音ミク,18,220493,2012
Obscure Questions,Obscure Questions,---,ピノキオP Feat. 初音ミク,19,145080,2012
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],愛されなくても君がいる,ピノキオピー,ピノキオピー,1,272000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],すきなことだけでいいです,ピノキオピー,ピノキオピー,2,273000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],おばけのウケねらい,ピノキオピー,ピノキオピー,3,231000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],ニナ,ピノキオピー,ピノキオピー,4,206000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],すろぉもぉしょん,ピノキオピー,ピノキオピー,5,310000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],アップルドットコム,ピノキオピー,ピノキオピー,6,205000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],からっぽのまにまに,ピノキオピー,ピノキオピー,7,229000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],モチベーションが死んでる,ピノキオピー,ピノキオピー,8,288000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],頓珍漢の宴 -MV edit-,ピノキオピー,ピノキオピー,9,237000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],マッシュルームマザー,ピノキオピー,ピノキオピー,10,229000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],きみも悪い人でよかった,ピノキオピー,ピノキオピー,11,390000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],ぼくらはみんな意味不明,ピノキオピー,ピノキオピー,12,232000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 1],10年後のボーカロイドのうた,ピノキオピー,ピノキオピー,13,327320,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],セカイはまだ始まってすらいない,ピノキオピー,ピノキオピー,1,219000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],はじめまして地球人さん,ピノキオピー,ピノキオピー,2,235000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],ありふれたせかいせいふく,ピノキオピー,ピノキオピー,3,202000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],腐れ外道とチョコレゐト,ピノキオピー,ピノキオピー,4,195000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],空想しょうもない日々 -MV edit-,ピノキオピー,ピノキオピー,5,276000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],内臓ありますか,ピノキオピー,ピノキオピー,6,205000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],ボカロはダサい,ピノキオピー,ピノキオピー,7,217000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],祭りだヘイカモン -MV edit-,ピノキオピー,ピノキオピー,8,236000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],ゴージャスビッグ対談,ピノキオピー,ピノキオピー,9,226000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],アンテナ -re:rec-,ピノキオピー,ピノキオピー,10,257000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],ラブソングを殺さないで,ピノキオピー,ピノキオピー,11,197000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],eight hundred,ピノキオピー,ピノキオピー,12,367000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 2],君が生きてなくてよかった,ピノキオピー,ピノキオピー,13,264320,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],マッシュルームマザー -ZANIO & PinocchioP live remix-,ピノキオピー,ZANIO & ピノキオピー,1,284000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],ニナ -Jumping remix-,ピノキオピー,ピノキオピー,2,271000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],ラブソングを殺さないで -JAPAN EXPO remix-,ピノキオピー,ピノキオピー,3,229000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],すきなことだけでいいです -DECO*27 & TeddyLoid remix-,ピノキオピー,DECO*27 & TeddyLoid,4,244000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],ぼくらはみんな意味不明 -nu metal remix-,ピノキオピー,鬱P,5,241000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],アップルドットコム -Sickness remix-,ピノキオピー,ARuFa,6,208000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],ヨヅリナ -doze off remix-,ピノキオピー,ササノマリイ,7,217000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],祭りだヘイカモン -姦し remix-,ピノキオピー,梨本うい,8,253000,2021
PINOCCHIOP BEST ALBUM 2009-2020 寿 [Disc 3],はじめまして地球人さん -nakatagai remix-,ピノキオピー,椎名もた,9,191000,2021
